NODE_1_length_2102747_cov_15.9658	sp|P38677|CMLE_NEUCR	74.6	393	73	3	230506	231684	1	366	3.099999999999998e-175	626.7	sp|P38677|CMLE_NEUCR Carboxy-cis,cis-muconate cyclase OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=NCU04071 PE=1 SV=3	367110	230506	231684	11	fungi	11
NODE_1_length_2102747_cov_15.9658	sp|P40086|COX15_YEAST	52.0	379	179	1	238820	239956	82	457	1.2999999999999997e-101	382.1	sp|P40086|COX15_YEAST Cytochrome c oxidase assembly protein COX15 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COX15 PE=3 SV=1	559292	238820	240001	12	fungi	12
NODE_1_length_2102747_cov_15.9658	sp|A0A120HYZ1|CLA4_CLACD	76.6	111	26	0	240896	240564	461	571	2.6000000000000003e-44	191.8	sp|A0A120HYZ1|CLA4_CLACD Lysine--tRNA ligase cla4 OS=Cladosporium cladosporioides OX=29917 GN=cla4 PE=2 SV=1	29917	240540	240896	13	fungi	13
NODE_1_length_2102747_cov_15.9658	sp|A0A120HYZ1|CLA4_CLACD	44.4	90	30	1	241209	240940	396	465	1.5e-12	86.3	sp|A0A120HYZ1|CLA4_CLACD Lysine--tRNA ligase cla4 OS=Cladosporium cladosporioides OX=29917 GN=cla4 PE=2 SV=1	29917	240925	241209	14	fungi	14
NODE_1_length_2102747_cov_15.9658	sp|A0A120HYZ1|CLA4_CLACD	53.4	393	167	4	242440	241262	21	397	8.899999999999996e-114	422.5	sp|A0A120HYZ1|CLA4_CLACD Lysine--tRNA ligase cla4 OS=Cladosporium cladosporioides OX=29917 GN=cla4 PE=2 SV=1	29917	241256	242593	15	fungi	15
NODE_1_length_2102747_cov_15.9658	sp|Q8TGG8|GDA1_ASPFU	63.5	449	160	3	266211	267554	41	486	2.1999999999999984e-165	594.0	sp|Q8TGG8|GDA1_ASPFU Probable guanosine-diphosphatase OS=Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) OX=330879 GN=gda1 PE=3 SV=2	330879	266211	267554	16	fungi	16
NODE_1_length_2102747_cov_15.9658	sp|Q10435|YDE1_SCHPO	67.7	65	21	0	282909	282715	1583	1647	5.6e-15	94.4	sp|Q10435|YDE1_SCHPO Probable ubiquitin fusion degradation protein C12B10.01c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC12B10.01c PE=3 SV=2	284812	282715	282909	17	fungi	17
NODE_1_length_2102747_cov_15.9658	sp|Q10435|YDE1_SCHPO	26.8	1688	762	31	288017	282984	367	1590	3.4999999999999984e-134	490.3	sp|Q10435|YDE1_SCHPO Probable ubiquitin fusion degradation protein C12B10.01c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC12B10.01c PE=3 SV=2	284812	282984	288017	18	fungi	18
NODE_1_length_2102747_cov_15.9658	sp|O42947|YBPC_SCHPO	44.4	410	177	6	297420	296209	59	423	2.8999999999999996e-88	337.8	sp|O42947|YBPC_SCHPO Uncharacterized protein C16H5.12c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC16H5.12c PE=1 SV=3	284812	296209	297420	19	fungi	19
NODE_1_length_2102747_cov_15.9658	sp|Q4U3V5|ATG4_CRYPA	57.3	279	83	5	329719	330552	12	255	3.0999999999999998e-74	291.2	sp|Q4U3V5|ATG4_CRYPA Probable cysteine protease ATG4 OS=Cryphonectria parasitica OX=5116 GN=ATG4 PE=2 SV=1	5116	329719	330552	20	fungi	20
NODE_1_length_2102747_cov_15.9658	sp|Q523C3|ATG4_MAGO7	74.2	132	33	1	330927	331319	359	490	8.200000000000001e-51	213.4	sp|Q523C3|ATG4_MAGO7 Cysteine protease ATG4 OS=Magnaporthe oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) OX=242507 GN=ATG4 PE=1 SV=2	242507	330635	331319	21	fungi	21
NODE_1_length_2102747_cov_15.9658	sp|O94680|PDAT_SCHPO	52.7	503	230	3	333196	331688	133	627	9.099999999999996e-159	572.0	sp|O94680|PDAT_SCHPO Phospholipid:diacylglycerol acyltransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=plh1 PE=1 SV=2	284812	331688	333217	22	fungi	22
NODE_1_length_2102747_cov_15.9658	sp|Q6CMK7|SLD1_KLULA	50.0	54	27	0	339595	339756	4	57	5.6e-07	67.8	sp|Q6CMK7|SLD1_KLULA Delta 8-(E)-sphingolipid desaturase OS=Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) OX=284590 GN=SLD PE=3 SV=1	284590	339595	339756	23	fungi	23
NODE_1_length_2102747_cov_15.9658	sp|C4QVU3|SLD1_KOMPG	59.8	368	147	1	340287	341390	154	520	2.1999999999999996e-128	471.1	sp|C4QVU3|SLD1_KOMPG Delta 8-(E)-sphingolipid desaturase OS=Komagataella phaffii (strain GS115 / ATCC 20864) OX=644223 GN=PAS_chr1-1_0013 PE=3 SV=1	644223	339852	341417	24	fungi	24
NODE_1_length_2102747_cov_15.9658	sp|Q06708|VAC14_YEAST	49.1	55	27	1	348468	348629	22	76	0.0064	54.3	sp|Q06708|VAC14_YEAST Vacuole morphology and inheritance protein 14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VAC14 PE=1 SV=1	559292	348468	348629	25	fungi	25
NODE_1_length_2102747_cov_15.9658	sp|Q06708|VAC14_YEAST	68.4	57	18	0	348691	348861	79	135	3.6000000000000004e-14	91.7	sp|Q06708|VAC14_YEAST Vacuole morphology and inheritance protein 14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VAC14 PE=1 SV=1	559292	348691	348861	26	fungi	26
NODE_1_length_2102747_cov_15.9658	sp|P87145|VAC14_SCHPO	36.2	737	297	14	348914	351097	135	707	1.8999999999999992e-95	361.7	sp|P87145|VAC14_SCHPO Protein VAC14 homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC25H2.03 PE=3 SV=1	284812	348914	351097	27	fungi	27
NODE_1_length_2102747_cov_15.9658	sp|P09624|DLDH_YEAST	70.6	204	60	0	363103	362492	295	498	1.2999999999999993e-80	312.4	sp|P09624|DLDH_YEAST Dihydrolipoyl dehydrogenase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LPD1 PE=1 SV=1	559292	362489	363103	28	fungi	28
NODE_1_length_2102747_cov_15.9658	sp|O00087|DLDH_SCHPO	60.1	268	105	2	363960	363160	45	311	5.099999999999998e-85	327.0	sp|O00087|DLDH_SCHPO Dihydrolipoyl dehydrogenase, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dld1 PE=2 SV=2	284812	363160	363966	29	fungi	29
NODE_1_length_2102747_cov_15.9658	sp|P53692|SMC6_SCHPO	30.2	1130	727	16	385888	382622	19	1127	2.399999999999999e-119	441.0	sp|P53692|SMC6_SCHPO Structural maintenance of chromosomes protein 6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=smc6 PE=1 SV=1	284812	382613	385888	30	fungi	30
NODE_1_length_2102747_cov_15.9658	sp|Q06287|NEP1_YEAST	68.0	244	68	2	409625	408897	18	252	1.1999999999999999e-86	332.4	sp|Q06287|NEP1_YEAST Ribosomal RNA small subunit methyltransferase NEP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EMG1 PE=1 SV=1	559292	408897	409631	31	fungi	31
NODE_1_length_2102747_cov_15.9658	sp|P19262|ODO2_YEAST	36.2	105	43	2	411592	411897	76	159	2.8e-06	65.5	sp|P19262|ODO2_YEAST Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KGD2 PE=1 SV=2	559292	411577	411912	32	fungi	32
NODE_1_length_2102747_cov_15.9658	sp|P19262|ODO2_YEAST	76.1	230	51	1	412161	412850	237	462	3.999999999999997e-90	344.0	sp|P19262|ODO2_YEAST Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KGD2 PE=1 SV=2	559292	412152	412850	33	fungi	33
NODE_1_length_2102747_cov_15.9658	sp|Q9P3U2|YKX4_SCHPO	68.8	324	92	3	421811	420843	425	740	4.399999999999998e-113	420.2	sp|Q9P3U2|YKX4_SCHPO Uncharacterized AAA domain-containing protein C328.04 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC328.04 PE=3 SV=1	284812	420843	422084	34	fungi	34
NODE_1_length_2102747_cov_15.9658	sp|Q2HH52|COG6_CHAGB	56.6	659	228	11	426830	424854	90	690	1.399999999999999e-183	654.4	sp|Q2HH52|COG6_CHAGB Conserved oligomeric Golgi complex subunit 6 OS=Chaetomium globosum (strain ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970) OX=306901 GN=COG6 PE=3 SV=1	306901	424827	426839	35	fungi	35
NODE_1_length_2102747_cov_15.9658	sp|Q2HH52|COG6_CHAGB	61.1	95	31	1	427179	426895	2	90	3.9e-16	98.2	sp|Q2HH52|COG6_CHAGB Conserved oligomeric Golgi complex subunit 6 OS=Chaetomium globosum (strain ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970) OX=306901 GN=COG6 PE=3 SV=1	306901	426874	427206	36	fungi	36
NODE_1_length_2102747_cov_15.9658	sp|Q51WZ9|ATG9_MAGO7	48.3	1086	374	21	428051	431257	1	916	8.899999999999991e-255	891.0	sp|Q51WZ9|ATG9_MAGO7 Autophagy-related protein 9 OS=Magnaporthe oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) OX=242507 GN=ATG9 PE=1 SV=1	242507	428051	431266	37	fungi	37
NODE_1_length_2102747_cov_15.9658	sp|Q00859|MAPK_FUSSO	98.4	124	2	0	448038	447667	232	355	2.3e-61	248.4	sp|Q00859|MAPK_FUSSO Mitogen-activated protein kinase OS=Fusarium solani subsp. pisi OX=70791 GN=MAPK PE=2 SV=1	70791	447667	448038	38	fungi	38
NODE_1_length_2102747_cov_15.9658	sp|Q00859|MAPK_FUSSO	97.4	230	6	0	448810	448121	1	230	3.8999999999999977e-125	460.3	sp|Q00859|MAPK_FUSSO Mitogen-activated protein kinase OS=Fusarium solani subsp. pisi OX=70791 GN=MAPK PE=2 SV=1	70791	448121	448810	39	fungi	39
NODE_1_length_2102747_cov_15.9658	sp|Q2HH63|SEC24_CHAGB	86.3	761	84	1	455683	453401	207	947	0.0	1330.1	sp|Q2HH63|SEC24_CHAGB Protein transport protein SEC24 OS=Chaetomium globosum (strain ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970) OX=306901 GN=SEC24 PE=3 SV=1	306901	453401	455683	40	fungi	40
NODE_1_length_2102747_cov_15.9658	sp|Q2HH63|SEC24_CHAGB	45.0	80	30	2	456000	455761	132	197	0.00058	57.8	sp|Q2HH63|SEC24_CHAGB Protein transport protein SEC24 OS=Chaetomium globosum (strain ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970) OX=306901 GN=SEC24 PE=3 SV=1	306901	455761	456030	41	fungi	41
NODE_1_length_2102747_cov_15.9658	sp|Q7S4P1|OXR1_NEUCR	48.5	355	152	6	460445	459417	51	386	1.8999999999999998e-76	298.5	sp|Q7S4P1|OXR1_NEUCR Oxidation resistance protein 1 OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=oxr1 PE=3 SV=2	367110	459417	460466	42	fungi	42
NODE_1_length_2102747_cov_15.9658	sp|Q0CNV1|PDC_ASPTN	66.3	416	139	1	464919	466163	2	417	1.699999999999999e-157	567.8	sp|Q0CNV1|PDC_ASPTN Pyruvate decarboxylase OS=Aspergillus terreus (strain NIH 2624 / FGSC A1156) OX=341663 GN=pdcA PE=3 SV=1	341663	464913	466693	43	fungi	43
NODE_1_length_2102747_cov_15.9658	sp|Q9HFE1|FET4_SCHPO	45.1	426	232	2	468417	467143	150	574	1.499999999999999e-97	368.6	sp|Q9HFE1|FET4_SCHPO Low-affinity iron/zinc ion transport protein fet4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fet4 PE=2 SV=1	284812	467143	468570	44	fungi	44
NODE_1_length_2102747_cov_15.9658	sp|P38675|MET7_NEUCR	53.6	670	238	13	483474	481501	6	614	2.399999999999998e-183	653.7	sp|P38675|MET7_NEUCR Cystathionine gamma-synthase OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=met-7 PE=3 SV=3	367110	481501	483474	45	fungi	45
NODE_1_length_2102747_cov_15.9658	sp|P33277|GAP1_SCHPO	44.0	750	396	7	487708	485504	26	766	4.999999999999998e-165	592.8	sp|P33277|GAP1_SCHPO GTPase-activating protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gap1 PE=4 SV=1	284812	485504	487708	46	fungi	46
NODE_1_length_2102747_cov_15.9658	sp|Q7S1Y0|RNA14_NEUCR	52.5	826	331	10	524224	526665	246	1022	1.3999999999999988e-239	840.5	sp|Q7S1Y0|RNA14_NEUCR mRNA 3'-end-processing protein rna-14 OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=rna-14 PE=3 SV=1	367110	524218	526722	47	fungi	47
NODE_1_length_2102747_cov_15.9658	sp|O74957|AGO1_SCHPO	31.2	837	482	23	530332	532812	50	802	1.2999999999999993e-112	418.7	sp|O74957|AGO1_SCHPO Protein argonaute OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ago1 PE=1 SV=1	284812	530332	532812	48	fungi	48
NODE_1_length_2102747_cov_15.9658	sp|C8VJW1|HXNP_EMENI	29.2	476	306	11	535401	536777	5	466	4.5e-49	207.6	sp|C8VJW1|HXNP_EMENI Major facilitator-type transporter hxnP OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=hxnP PE=2 SV=1	227321	535401	536783	49	fungi	49
NODE_1_length_2102747_cov_15.9658	sp|P48825|BGL1_ASPAC	62.2	143	41	1	552205	551816	149	291	6.3e-43	187.2	sp|P48825|BGL1_ASPAC Beta-glucosidase 1 OS=Aspergillus aculeatus OX=5053 PE=1 SV=1	5053	551484	552205	50	fungi	50
NODE_1_length_2102747_cov_15.9658	sp|Q4IR18|GRC3_GIBZE	38.1	561	246	15	558262	556628	241	716	4.5999999999999977e-94	357.1	sp|Q4IR18|GRC3_GIBZE Polynucleotide 5'-hydroxyl-kinase GRC3 OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) OX=229533 GN=GRC3 PE=3 SV=2	229533	556628	558262	51	fungi	51
NODE_1_length_2102747_cov_15.9658	sp|Q4IR18|GRC3_GIBZE	37.7	151	85	3	558750	558313	95	241	5.9e-17	100.9	sp|Q4IR18|GRC3_GIBZE Polynucleotide 5'-hydroxyl-kinase GRC3 OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) OX=229533 GN=GRC3 PE=3 SV=2	229533	558313	558750	52	fungi	52
NODE_1_length_2102747_cov_15.9658	sp|Q10142|AUR1_SCHPO	50.5	287	130	3	571268	570444	107	393	1.0999999999999996e-71	282.7	sp|Q10142|AUR1_SCHPO Inositol phosphorylceramide synthase catalytic subunit aur1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=aur1 PE=1 SV=1	284812	570444	571751	53	fungi	53
NODE_1_length_2102747_cov_15.9658	sp|Q9Y899|KCC1B_EMEND	78.9	331	67	2	580300	579308	11	338	5.899999999999997e-150	542.7	sp|Q9Y899|KCC1B_EMEND Calcium/calmodulin-dependent protein kinase cmkB OS=Emericella nidulans OX=162425 GN=cmkB PE=1 SV=1	162425	579308	580318	54	fungi	54
NODE_1_length_2102747_cov_15.9658	sp|P87152|SPT7_SCHPO	30.0	860	491	12	588352	590922	209	960	2.4999999999999997e-79	308.1	sp|P87152|SPT7_SCHPO Transcriptional activator spt7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=spt7 PE=1 SV=2	284812	588352	590922	55	fungi	55
NODE_1_length_2102747_cov_15.9658	sp|Q01294|CARP_NEUCR	70.0	383	96	3	593995	595143	32	395	1.0999999999999992e-148	538.5	sp|Q01294|CARP_NEUCR Vacuolar protease A OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=pep-4 PE=3 SV=2	367110	593995	595143	56	fungi	56
NODE_1_length_2102747_cov_15.9658	sp|P08158|AMDS_EMENI	41.1	509	280	8	604902	603418	1	503	1.1999999999999991e-105	395.6	sp|P08158|AMDS_EMENI Acetamidase OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=amdS PE=2 SV=1	227321	603412	604902	57	fungi	57
NODE_1_length_2102747_cov_15.9658	sp|O43000|LIZ1_SCHPO	41.4	449	239	8	618931	620262	6	435	1.1e-87	335.9	sp|O43000|LIZ1_SCHPO Pantothenate transporter liz1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=liz1 PE=2 SV=2	284812	618931	620295	58	fungi	58
NODE_1_length_2102747_cov_15.9658	sp|B8CYG0|GPMI_HALOH	44.3	540	263	9	639595	641199	6	512	6.399999999999996e-120	443.0	sp|B8CYG0|GPMI_HALOH 2,3-bisphosphoglycerate-independent phosphoglycerate mutase OS=Halothermothrix orenii (strain H 168 / OCM 544 / DSM 9562) OX=373903 GN=gpmI PE=3 SV=1	373903	639577	641250	3	bacvir	59
NODE_1_length_2102747_cov_15.9658	sp|Q00586|FRQ_TRISN	35.9	1089	415	32	646994	650227	77	893	3.2999999999999984e-100	377.5	sp|Q00586|FRQ_TRISN Frequency clock protein OS=Trichoderma spinulosum OX=1491020 GN=FRQ PE=3 SV=1	1491020	646994	650227	59	fungi	60
NODE_1_length_2102747_cov_15.9658	sp|Q10137|SEC14_SCHPO	60.7	229	90	0	655792	656478	54	282	6.1999999999999955e-83	320.1	sp|Q10137|SEC14_SCHPO Sec14 cytosolic factor OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sec14 PE=4 SV=1	284812	655792	656517	60	fungi	61
NODE_1_length_2102747_cov_15.9658	sp|P34898|GLYC_NEUCR	80.9	465	89	0	663354	661960	16	480	5.1999999999999954e-223	785.4	sp|P34898|GLYC_NEUCR Serine hydroxymethyltransferase, cytosolic OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=for PE=3 SV=2	367110	661960	663411	61	fungi	62
NODE_1_length_2102747_cov_15.9658	sp|P78578|PRS6B_ASPNG	91.9	359	28	1	664969	666042	65	423	3.299999999999997e-177	633.3	sp|P78578|PRS6B_ASPNG 26S proteasome regulatory subunit 6B homolog OS=Aspergillus niger OX=5061 GN=tbpA PE=3 SV=1	5061	664903	666042	62	fungi	63
NODE_1_length_2102747_cov_15.9658	sp|Q10146|RRP6_SCHPO	43.1	415	220	7	692010	690778	115	517	2.9999999999999996e-85	327.8	sp|Q10146|RRP6_SCHPO Exosome complex exonuclease rrp6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rrp6 PE=3 SV=2	284812	690778	692010	63	fungi	64
NODE_1_length_2102747_cov_15.9658	sp|O14357|GPI1_SCHPO	31.6	786	380	13	717375	715018	17	644	5.299999999999998e-90	343.6	sp|O14357|GPI1_SCHPO N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein gpi1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gpi1 PE=2 SV=1	284812	715018	717375	64	fungi	65
NODE_1_length_2102747_cov_15.9658	sp|O42897|RPN3_SCHPO	43.4	532	253	9	721284	719707	6	495	1.0999999999999994e-100	379.0	sp|O42897|RPN3_SCHPO Probable 26S proteasome regulatory subunit rpn3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpn3 PE=3 SV=2	284812	719707	721284	65	fungi	66
NODE_1_length_2102747_cov_15.9658	sp|P40566|YIS7_YEAST	43.4	588	300	11	737685	739373	7	586	2.799999999999998e-139	507.3	sp|P40566|YIS7_YEAST Uncharacterized glycosyl hydrolase YIR007W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YIR007W PE=1 SV=1	559292	737685	739373	66	fungi	67
NODE_1_length_2102747_cov_15.9658	sp|Q10407|MKH1_SCHPO	50.9	352	141	5	747486	748532	786	1108	1.699999999999999e-96	365.2	sp|Q10407|MKH1_SCHPO MAP kinase kinase kinase mkh1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mkh1 PE=3 SV=1	284812	747471	748556	67	fungi	68
NODE_1_length_2102747_cov_15.9658	sp|O14215|PRI1_SCHPO	55.3	425	177	3	768910	770145	29	453	4.299999999999997e-132	483.4	sp|O14215|PRI1_SCHPO DNA primase small subunit OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pri1 PE=1 SV=1	284812	768910	770154	68	fungi	69
NODE_1_length_2102747_cov_15.9658	sp|O13396|MSH2_NEUCR	80.8	950	153	6	772669	775488	7	937	0.0	1517.3	sp|O13396|MSH2_NEUCR DNA mismatch repair protein msh-2 OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=msh-2 PE=3 SV=1	367110	772669	775488	69	fungi	70
NODE_1_length_2102747_cov_15.9658	sp|E9JFX9|DMOA_HYPSL	43.9	469	239	5	784627	786012	2	453	6.399999999999997e-104	389.8	sp|E9JFX9|DMOA_HYPSL Dimethyl-sulfide monooxygenase OS=Hyphomicrobium sulfonivorans OX=121290 GN=dmoA PE=1 SV=1	121290	784627	786012	7	bacvir	71
NODE_1_length_2102747_cov_15.9658	sp|G0SB44|PO152_CHATD	58.2	1293	449	18	791394	787528	54	1258	0.0	1488.4	sp|G0SB44|PO152_CHATD Nucleoporin POM152 OS=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) OX=759272 GN=POM152 PE=3 SV=1	759272	787528	791394	70	fungi	72
NODE_1_length_2102747_cov_15.9658	sp|P40483|YIK8_YEAST	37.1	715	360	17	801893	799920	11	692	3.2999999999999987e-108	404.1	sp|P40483|YIK8_YEAST Putative zinc metalloproteinase YIL108W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YIL108W PE=1 SV=1	559292	799920	801893	71	fungi	73
NODE_1_length_2102747_cov_15.9658	sp|Q7S4N5|MCA1B_NEUCR	88.1	252	30	0	826255	825500	111	362	6.599999999999997e-125	459.5	sp|Q7S4N5|MCA1B_NEUCR Metacaspase-1B OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=casB PE=3 SV=2	367110	825261	826303	72	fungi	74
NODE_1_length_2102747_cov_15.9658	sp|P41410|RAD54_SCHPO	60.2	844	275	11	840677	843067	23	852	7.199999999999992e-281	977.6	sp|P41410|RAD54_SCHPO DNA repair protein rhp54 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rhp54 PE=1 SV=2	284812	840674	843067	73	fungi	75
