NODE_1_length_2102747_cov_15.9658	sp|Q4IA56|CYM1_GIBZE	68.9	1035	284	9	1558818	1561910	1	1001	0.0e+00	1428.3	sp|Q4IA56|CYM1_GIBZE Mitochondrial presequence protease OS=Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084) OX=229533 GN=CYM1 PE=3 SV=1	229533
NODE_1_length_2102747_cov_15.9658	sp|Q5AV00|ATNF_EMENI	49.4	1546	673	14	154566	159146	193	1648	0.0e+00	1419.4	sp|Q5AV00|ATNF_EMENI Fatty acid synthase subunit alpha OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=atnF PE=2 SV=1	227321
NODE_1_length_2102747_cov_15.9658	sp|Q5AV00|ATNF_EMENI	53.0	185	74	1	154001	154516	10	194	1.8e-18	105.9	sp|Q5AV00|ATNF_EMENI Fatty acid synthase subunit alpha OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=atnF PE=2 SV=1	227321
NODE_1_length_2102747_cov_15.9658	sp|M2XHU6|HEXB_DOTSN	40.6	1933	1094	25	149517	143761	9	1900	0.0e+00	1407.5	sp|M2XHU6|HEXB_DOTSN Fatty acid synthase beta subunit hexB OS=Dothistroma septosporum (strain NZE10 / CBS 128990) OX=675120 GN=hexB PE=2 SV=1	675120
NODE_1_length_2102747_cov_15.9658	sp|Q8TGA1|AFLB_ASPPU	39.6	1941	1090	22	149523	143761	6	1884	0.0e+00	1368.6	sp|Q8TGA1|AFLB_ASPPU Fatty acid synthase beta subunit aflB OS=Aspergillus parasiticus (strain ATCC 56775 / NRRL 5862 / SRRC 143 / SU-1) OX=1403190 GN=aflB PE=2 SV=1	1403190
NODE_1_length_2102747_cov_15.9658	sp|O13290|DYHC_SCHPO	27.6	3443	2283	48	1153775	1163965	520	3797	0.0e+00	1331.2	sp|O13290|DYHC_SCHPO Dynein heavy chain, cytoplasmic OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dhc1 PE=1 SV=1	284812
NODE_1_length_2102747_cov_15.9658	sp|Q2HH63|SEC24_CHAGB	86.3	761	84	1	455683	453401	207	947	0.0e+00	1330.1	sp|Q2HH63|SEC24_CHAGB Protein transport protein SEC24 OS=Chaetomium globosum (strain ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970) OX=306901 GN=SEC24 PE=3 SV=1	306901
NODE_1_length_2102747_cov_15.9658	sp|Q2HH63|SEC24_CHAGB	45.0	80	30	2	456000	455761	132	197	5.8e-04	57.8	sp|Q2HH63|SEC24_CHAGB Protein transport protein SEC24 OS=Chaetomium globosum (strain ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970) OX=306901 GN=SEC24 PE=3 SV=1	306901
NODE_1_length_2102747_cov_15.9658	sp|A4QUL1|SEC24_MAGO7	86.6	759	82	2	455683	453407	219	957	0.0e+00	1325.8	sp|A4QUL1|SEC24_MAGO7 Protein transport protein SEC24 OS=Magnaporthe oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) OX=242507 GN=SEC24 PE=3 SV=1	242507
NODE_1_length_2102747_cov_15.9658	sp|Q5B7V0|FAS2_EMENI	42.0	1697	865	17	154566	159623	179	1766	0.0e+00	1315.4	sp|Q5B7V0|FAS2_EMENI Fatty acid synthase subunit alpha OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=fasA PE=2 SV=1	227321
NODE_1_length_2102747_cov_15.9658	sp|Q7S4P3|SEC24_NEUCR	84.7	759	96	1	455683	453407	210	948	0.0e+00	1302.7	sp|Q7S4P3|SEC24_NEUCR Protein transport protein sec24 OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=sec24 PE=3 SV=1	367110
NODE_1_length_2102747_cov_15.9658	sp|Q86ZK8|SEC24_PODAS	83.3	760	107	1	455680	453401	207	946	0.0e+00	1286.9	sp|Q86ZK8|SEC24_PODAS Protein transport protein SEC24 OS=Podospora anserina OX=2587412 GN=SEC24 PE=3 SV=1	2587412
NODE_1_length_2102747_cov_15.9658	sp|S0DL59|APF5_GIBF5	45.6	1528	725	17	154566	159122	175	1605	0.0e+00	1276.2	sp|S0DL59|APF5_GIBF5 Fatty acid synthase apf5 OS=Gibberella fujikuroi (strain CBS 195.34 / IMI 58289 / NRRL A-6831) OX=1279085 GN=apf5 PE=1 SV=1	1279085
NODE_1_length_2102747_cov_15.9658	sp|S0DL59|APF5_GIBF5	37.9	174	107	1	153995	154516	4	176	1.7e-19	109.4	sp|S0DL59|APF5_GIBF5 Fatty acid synthase apf5 OS=Gibberella fujikuroi (strain CBS 195.34 / IMI 58289 / NRRL A-6831) OX=1279085 GN=apf5 PE=1 SV=1	1279085
NODE_1_length_2102747_cov_15.9658	sp|M2YJJ3|HEXA_DOTSN	41.4	1745	810	25	154509	159620	108	1680	0.0e+00	1245.7	sp|M2YJJ3|HEXA_DOTSN Fatty acid synthase alpha subunit hexA OS=Dothistroma septosporum (strain NZE10 / CBS 128990) OX=675120 GN=hexA PE=2 SV=1	675120
NODE_1_length_2102747_cov_15.9658	sp|M2YJJ3|HEXA_DOTSN	61.5	39	15	0	154400	154516	86	124	1.1e-02	53.5	sp|M2YJJ3|HEXA_DOTSN Fatty acid synthase alpha subunit hexA OS=Dothistroma septosporum (strain NZE10 / CBS 128990) OX=675120 GN=hexA PE=2 SV=1	675120
NODE_1_length_2102747_cov_15.9658	sp|C8VG90|ACON_EMENI	73.9	812	142	4	901769	904204	41	782	0.0e+00	1219.1	sp|C8VG90|ACON_EMENI Aconitate hydratase, mitochondrial OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=acoA PE=2 SV=1	227321
NODE_1_length_2102747_cov_15.9658	sp|Q00706|STCK_EMENI	37.3	1951	1118	38	149496	143782	9	1900	0.0e+00	1215.7	sp|Q00706|STCK_EMENI Putative sterigmatocystin biosynthesis fatty acid synthase subunit beta OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=stcK PE=3 SV=2	227321
NODE_1_length_2102747_cov_15.9658	sp|Q2HFD4|MSH3_CHAGB	66.0	1029	286	18	1760798	1763797	163	1156	0.0e+00	1215.3	sp|Q2HFD4|MSH3_CHAGB DNA mismatch repair protein MSH3 OS=Chaetomium globosum (strain ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970) OX=306901 GN=MSH3 PE=3 SV=1	306901
NODE_1_length_2102747_cov_15.9658	sp|Q2HFD4|MSH3_CHAGB	28.7	602	366	15	773536	775242	536	1107	4.5e-49	207.6	sp|Q2HFD4|MSH3_CHAGB DNA mismatch repair protein MSH3 OS=Chaetomium globosum (strain ATCC 6205 / CBS 148.51 / DSM 1962 / NBRC 6347 / NRRL 1970) OX=306901 GN=MSH3 PE=3 SV=1	306901
NODE_1_length_2102747_cov_15.9658	sp|Q7SD11|MSH3_NEUCR	64.2	1055	285	17	1760801	1763797	128	1145	0.0e+00	1214.5	sp|Q7SD11|MSH3_NEUCR DNA mismatch repair protein msh-3 OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=msh-3 PE=3 SV=1	367110
NODE_1_length_2102747_cov_15.9658	sp|Q7SD11|MSH3_NEUCR	26.6	788	480	21	773083	775239	345	1103	1.4e-53	222.6	sp|Q7SD11|MSH3_NEUCR DNA mismatch repair protein msh-3 OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=msh-3 PE=3 SV=1	367110
NODE_1_length_2102747_cov_15.9658	sp|A4R0R0|MSH3_MAGO7	63.2	1072	320	18	1760660	1763797	129	1151	0.0e+00	1210.7	sp|A4R0R0|MSH3_MAGO7 DNA mismatch repair protein MSH3 OS=Magnaporthe oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) OX=242507 GN=MSH3 PE=3 SV=1	242507
NODE_1_length_2102747_cov_15.9658	sp|A4R0R0|MSH3_MAGO7	28.8	593	376	16	773542	775242	542	1114	1.2e-49	209.5	sp|A4R0R0|MSH3_MAGO7 DNA mismatch repair protein MSH3 OS=Magnaporthe oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) OX=242507 GN=MSH3 PE=3 SV=1	242507
NODE_1_length_2102747_cov_15.9658	sp|Q4WLN1|ACON_ASPFU	73.4	813	145	5	901769	904204	43	785	0.0e+00	1210.3	sp|Q4WLN1|ACON_ASPFU Aconitate hydratase, mitochondrial OS=Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) OX=330879 GN=acoA PE=1 SV=1	330879
NODE_1_length_2102747_cov_15.9658	sp|D4AT77|ACON_ARTBC	71.1	818	166	4	901748	904201	27	774	0.0e+00	1198.0	sp|D4AT77|ACON_ARTBC Aconitate hydratase, mitochondrial OS=Arthroderma benhamiae (strain ATCC MYA-4681 / CBS 112371) OX=663331 GN=ARB_07441 PE=1 SV=1	663331
NODE_1_length_2102747_cov_15.9658	sp|A1CUC3|SEC24_ASPCL	77.1	760	153	2	455683	453407	180	919	0.0e+00	1188.3	sp|A1CUC3|SEC24_ASPCL Protein transport protein sec24 OS=Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1) OX=344612 GN=sec24 PE=3 SV=1	344612
NODE_1_length_2102747_cov_15.9658	sp|A1CUC3|SEC24_ASPCL	41.6	89	37	3	456027	455761	97	170	7.1e-02	50.8	sp|A1CUC3|SEC24_ASPCL Protein transport protein sec24 OS=Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1) OX=344612 GN=sec24 PE=3 SV=1	344612
NODE_1_length_2102747_cov_15.9658	sp|Q9HE88|SEC8_NEUCR	53.3	1246	358	13	1712136	1715843	79	1110	0.0e+00	1185.2	sp|Q9HE88|SEC8_NEUCR Probable exocyst complex component sec8 OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=sec8 PE=3 SV=1	367110
NODE_1_length_2102747_cov_15.9658	sp|Q5B6W0|SEC24_EMENI	77.0	760	154	2	455683	453407	169	908	0.0e+00	1184.5	sp|Q5B6W0|SEC24_EMENI Protein transport protein sec24 OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=sec24 PE=3 SV=1	227321
NODE_1_length_2102747_cov_15.9658	sp|A1DP06|SEC24_NEOFI	76.4	760	158	2	455683	453407	180	919	0.0e+00	1184.1	sp|A1DP06|SEC24_NEOFI Protein transport protein SEC24 OS=Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181) OX=331117 GN=sec24 PE=3 SV=1	331117
NODE_1_length_2102747_cov_15.9658	sp|A1DP06|SEC24_NEOFI	43.3	97	45	4	456030	455761	77	170	8.3e-03	53.9	sp|A1DP06|SEC24_NEOFI Protein transport protein SEC24 OS=Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181) OX=331117 GN=sec24 PE=3 SV=1	331117
NODE_1_length_2102747_cov_15.9658	sp|A2QSG6|SEC24_ASPNC	76.4	760	158	2	455683	453407	180	919	0.0e+00	1182.5	sp|A2QSG6|SEC24_ASPNC Protein transport protein sec24 OS=Aspergillus niger (strain CBS 513.88 / FGSC A1513) OX=425011 GN=sec24 PE=3 SV=1	425011
NODE_1_length_2102747_cov_15.9658	sp|A2QSG6|SEC24_ASPNC	38.6	101	44	3	456030	455761	77	170	6.0e-01	47.8	sp|A2QSG6|SEC24_ASPNC Protein transport protein sec24 OS=Aspergillus niger (strain CBS 513.88 / FGSC A1513) OX=425011 GN=sec24 PE=3 SV=1	425011
NODE_1_length_2102747_cov_15.9658	sp|Q4WLP1|SEC24_ASPFU	76.4	760	158	2	455683	453407	180	919	0.0e+00	1181.8	sp|Q4WLP1|SEC24_ASPFU Protein transport protein sec24 OS=Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) OX=330879 GN=sec24 PE=3 SV=2	330879
NODE_1_length_2102747_cov_15.9658	sp|Q4WLP1|SEC24_ASPFU	43.3	97	45	4	456030	455761	77	170	2.2e-03	55.8	sp|Q4WLP1|SEC24_ASPFU Protein transport protein sec24 OS=Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100) OX=330879 GN=sec24 PE=3 SV=2	330879
NODE_1_length_2102747_cov_15.9658	sp|Q0CSL7|SEC24_ASPTN	76.6	760	157	2	455683	453407	165	904	0.0e+00	1181.8	sp|Q0CSL7|SEC24_ASPTN Protein transport protein sec24 OS=Aspergillus terreus (strain NIH 2624 / FGSC A1156) OX=341663 GN=sec24 PE=3 SV=1	341663
NODE_1_length_2102747_cov_15.9658	sp|Q1E6U9|SEC24_COCIM	75.9	759	162	2	455680	453407	192	930	0.0e+00	1176.0	sp|Q1E6U9|SEC24_COCIM Protein transport protein SEC24 OS=Coccidioides immitis (strain RS) OX=246410 GN=SEC24 PE=3 SV=2	246410
NODE_1_length_2102747_cov_15.9658	sp|Q2ULI0|SEC24_ASPOR	75.9	760	162	2	455683	453407	174	913	0.0e+00	1170.6	sp|Q2ULI0|SEC24_ASPOR Protein transport protein sec24 OS=Aspergillus oryzae (strain ATCC 42149 / RIB 40) OX=510516 GN=sec24 PE=3 SV=1	510516
NODE_1_length_2102747_cov_15.9658	sp|A4QZL9|EIF3B_MAGO7	71.5	804	144	3	1942872	1940461	1	719	0.0e+00	1168.3	sp|A4QZL9|EIF3B_MAGO7 Eukaryotic translation initiation factor 3 subunit B OS=Magnaporthe oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) OX=242507 GN=PRT1 PE=3 SV=1	242507
NODE_1_length_2102747_cov_15.9658	sp|Q7S464|EIF3B_NEUCR	70.0	833	162	5	1942872	1940377	1	746	0.0e+00	1137.5	sp|Q7S464|EIF3B_NEUCR Eukaryotic translation initiation factor 3 subunit B OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=prt-1 PE=3 SV=1	367110
NODE_1_length_2102747_cov_15.9658	sp|Q8TGA2|AFLA_ASPPU	38.9	1696	883	21	154566	159620	111	1664	0.0e+00	1130.2	sp|Q8TGA2|AFLA_ASPPU Fatty acid synthase alpha subunit aflA OS=Aspergillus parasiticus (strain ATCC 56775 / NRRL 5862 / SRRC 143 / SU-1) OX=1403190 GN=aflA PE=3 SV=1	1403190
NODE_1_length_2102747_cov_15.9658	sp|A6RPB6|MSH3_BOTFB	59.4	1027	351	15	1760786	1763797	150	1133	0.0e+00	1116.3	sp|A6RPB6|MSH3_BOTFB DNA mismatch repair protein msh3 OS=Botryotinia fuckeliana (strain B05.10) OX=332648 GN=msh3 PE=3 SV=2	332648
NODE_1_length_2102747_cov_15.9658	sp|A6RPB6|MSH3_BOTFB	28.3	630	391	18	773542	775338	529	1128	1.1e-50	213.0	sp|A6RPB6|MSH3_BOTFB DNA mismatch repair protein msh3 OS=Botryotinia fuckeliana (strain B05.10) OX=332648 GN=msh3 PE=3 SV=2	332648
NODE_1_length_2102747_cov_15.9658	sp|P82611|ACON_CANAL	65.6	841	217	6	901667	904183	1	771	0.0e+00	1103.6	sp|P82611|ACON_CANAL Aconitate hydratase, mitochondrial OS=Candida albicans (strain SC5314 / ATCC MYA-2876) OX=237561 GN=ACO1 PE=1 SV=2	237561
NODE_1_length_2102747_cov_15.9658	sp|Q96WV5|COPA_SCHPO	50.5	1112	513	11	849936	853262	130	1207	0.0e+00	1100.1	sp|Q96WV5|COPA_SCHPO Putative coatomer subunit alpha OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBPJ4664.04 PE=1 SV=1	284812
NODE_1_length_2102747_cov_15.9658	sp|Q96WV5|COPA_SCHPO	71.7	106	30	0	849496	849813	23	128	2.8e-43	188.3	sp|Q96WV5|COPA_SCHPO Putative coatomer subunit alpha OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBPJ4664.04 PE=1 SV=1	284812
